"","Trend","Date","Hour","temp7","Z1","Peak","year","Month","week","HM"
"35423",35423,2009-01-15,23,63.8388998265312,NA,NA,2009,1,5,23
"35424",35424,2009-01-15,24,64.2894083945888,NA,NA,2009,1,5,24
"35425",35425,2009-01-16,1,53.9300655456036,NA,NA,2009,1,6,1
"35426",35426,2009-01-16,2,54.3805741136612,NA,NA,2009,1,6,2
"35427",35427,2009-01-16,3,54.8310826817188,NA,NA,2009,1,6,3
"35428",35428,2009-01-16,4,55.2815912497764,NA,NA,2009,1,6,4
"35429",35429,2009-01-16,5,55.7320998178341,NA,NA,2009,1,6,5
"35430",35430,2009-01-16,6,56.1826083858917,NA,NA,2009,1,6,6
"35431",35431,2009-01-16,7,56.6331169539493,NA,NA,2009,1,6,7
"35432",35432,2009-01-16,8,57.083625522007,NA,NA,2009,1,6,8
"35433",35433,2009-01-16,9,57.5341340900646,NA,NA,2009,1,6,9
"35434",35434,2009-01-16,10,57.9846426581222,NA,NA,2009,1,6,10
"35435",35435,2009-01-16,11,58.4351512261799,NA,NA,2009,1,6,11
"35436",35436,2009-01-16,12,58.8856597942375,NA,NA,2009,1,6,12
"35437",35437,2009-01-16,13,59.3361683622951,NA,NA,2009,1,6,13
"35438",35438,2009-01-16,14,59.7866769303527,NA,NA,2009,1,6,14
"35439",35439,2009-01-16,15,60.2371854984104,NA,NA,2009,1,6,15
"35440",35440,2009-01-16,16,60.687694066468,NA,NA,2009,1,6,16
"35441",35441,2009-01-16,17,61.1382026345256,NA,NA,2009,1,6,17
"35442",35442,2009-01-16,18,61.5887112025833,NA,NA,2009,1,6,18
"35443",35443,2009-01-16,19,62.0392197706409,NA,NA,2009,1,6,19
"35444",35444,2009-01-16,20,62.4897283386985,NA,NA,2009,1,6,20
"35445",35445,2009-01-16,21,62.9402369067561,NA,NA,2009,1,6,21
"35446",35446,2009-01-16,22,63.3907454748138,NA,NA,2009,1,6,22
"35447",35447,2009-01-16,23,63.8412540428714,NA,NA,2009,1,6,23
"35448",35448,2009-01-16,24,64.291762610929,NA,NA,2009,1,6,24
"35449",35449,2009-01-17,1,53.9324197619437,NA,NA,2009,1,7,1
"35450",35450,2009-01-17,2,54.3829283300014,NA,NA,2009,1,7,2
"35451",35451,2009-01-17,3,54.833436898059,NA,NA,2009,1,7,3
"35452",35452,2009-01-17,4,55.2839454661166,NA,NA,2009,1,7,4
"35453",35453,2009-01-17,5,55.7344540341743,NA,NA,2009,1,7,5
"35454",35454,2009-01-17,6,56.1849626022319,NA,NA,2009,1,7,6
"35455",35455,2009-01-17,7,56.6354711702895,NA,NA,2009,1,7,7
"35456",35456,2009-01-17,8,57.0859797383472,NA,NA,2009,1,7,8
"35457",35457,2009-01-17,9,57.5364883064048,NA,NA,2009,1,7,9
"35458",35458,2009-01-17,10,57.9869968744624,NA,NA,2009,1,7,10
"35459",35459,2009-01-17,11,58.43750544252,NA,NA,2009,1,7,11
"35460",35460,2009-01-17,12,58.8880140105777,NA,NA,2009,1,7,12
"35461",35461,2009-01-17,13,59.3385225786353,NA,NA,2009,1,7,13
"35462",35462,2009-01-17,14,59.7890311466929,NA,NA,2009,1,7,14
"35463",35463,2009-01-17,15,60.2395397147506,NA,NA,2009,1,7,15
"35464",35464,2009-01-17,16,60.6900482828082,NA,NA,2009,1,7,16
"35465",35465,2009-01-17,17,61.1405568508658,NA,NA,2009,1,7,17
"35466",35466,2009-01-17,18,61.5910654189234,NA,NA,2009,1,7,18
"35467",35467,2009-01-17,19,62.0415739869811,NA,NA,2009,1,7,19
"35468",35468,2009-01-17,20,62.4920825550387,NA,NA,2009,1,7,20
"35469",35469,2009-01-17,21,62.9425911230963,NA,NA,2009,1,7,21
"35470",35470,2009-01-17,22,63.393099691154,NA,NA,2009,1,7,22
"35471",35471,2009-01-17,23,63.8436082592116,NA,NA,2009,1,7,23
"35472",35472,2009-01-17,24,64.2941168272692,NA,NA,2009,1,7,24
"35473",35473,2009-01-18,1,53.9347739782839,NA,NA,2009,1,1,1
"35474",35474,2009-01-18,2,54.3852825463416,NA,NA,2009,1,1,2
"35475",35475,2009-01-18,3,54.8357911143992,NA,NA,2009,1,1,3
"35476",35476,2009-01-18,4,55.2862996824568,NA,NA,2009,1,1,4
"35477",35477,2009-01-18,5,55.7368082505144,NA,NA,2009,1,1,5
"35478",35478,2009-01-18,6,56.1873168185721,NA,NA,2009,1,1,6
"35479",35479,2009-01-18,7,56.6378253866297,NA,NA,2009,1,1,7
"35480",35480,2009-01-18,8,57.0883339546873,NA,NA,2009,1,1,8
"35481",35481,2009-01-18,9,57.538842522745,NA,NA,2009,1,1,9
"35482",35482,2009-01-18,10,57.9893510908026,NA,NA,2009,1,1,10
"35483",35483,2009-01-18,11,58.4398596588602,NA,NA,2009,1,1,11
"35484",35484,2009-01-18,12,58.8903682269179,NA,NA,2009,1,1,12
"35485",35485,2009-01-18,13,59.3408767949755,NA,NA,2009,1,1,13
"35486",35486,2009-01-18,14,59.7913853630331,NA,NA,2009,1,1,14
"35487",35487,2009-01-18,15,60.2418939310908,NA,NA,2009,1,1,15
"35488",35488,2009-01-18,16,60.6924024991484,NA,NA,2009,1,1,16
"35489",35489,2009-01-18,17,61.142911067206,NA,NA,2009,1,1,17
"35490",35490,2009-01-18,18,61.5934196352636,NA,NA,2009,1,1,18
"35491",35491,2009-01-18,19,62.0439282033213,NA,NA,2009,1,1,19
"35492",35492,2009-01-18,20,62.4944367713789,NA,NA,2009,1,1,20
"35493",35493,2009-01-18,21,62.9449453394365,NA,NA,2009,1,1,21
"35494",35494,2009-01-18,22,63.3954539074942,NA,NA,2009,1,1,22
"35495",35495,2009-01-18,23,63.8459624755518,NA,NA,2009,1,1,23
"35496",35496,2009-01-18,24,64.2964710436094,NA,NA,2009,1,1,24
"35497",35497,2009-01-19,1,53.9371281946241,NA,NA,2009,1,2,1
"35498",35498,2009-01-19,2,54.3876367626818,NA,NA,2009,1,2,2
"35499",35499,2009-01-19,3,54.8381453307394,NA,NA,2009,1,2,3
"35500",35500,2009-01-19,4,55.288653898797,NA,NA,2009,1,2,4
"35501",35501,2009-01-19,5,55.7391624668546,NA,NA,2009,1,2,5
"35502",35502,2009-01-19,6,56.1896710349123,NA,NA,2009,1,2,6
"35503",35503,2009-01-19,7,56.6401796029699,NA,NA,2009,1,2,7
"35504",35504,2009-01-19,8,57.0906881710275,NA,NA,2009,1,2,8
"35505",35505,2009-01-19,9,57.5411967390852,NA,NA,2009,1,2,9
"35506",35506,2009-01-19,10,57.9917053071428,NA,NA,2009,1,2,10
"35507",35507,2009-01-19,11,58.4422138752004,NA,NA,2009,1,2,11
"35508",35508,2009-01-19,12,58.892722443258,NA,NA,2009,1,2,12
"35509",35509,2009-01-19,13,59.3432310113157,NA,NA,2009,1,2,13
"35510",35510,2009-01-19,14,59.7937395793733,NA,NA,2009,1,2,14
"35511",35511,2009-01-19,15,60.2442481474309,NA,NA,2009,1,2,15
"35512",35512,2009-01-19,16,60.6947567154886,NA,NA,2009,1,2,16
"35513",35513,2009-01-19,17,61.1452652835462,NA,NA,2009,1,2,17
"35514",35514,2009-01-19,18,61.5957738516038,NA,NA,2009,1,2,18
"35515",35515,2009-01-19,19,62.0462824196615,NA,NA,2009,1,2,19
"35516",35516,2009-01-19,20,62.4967909877191,NA,NA,2009,1,2,20
"35517",35517,2009-01-19,21,62.9472995557767,NA,NA,2009,1,2,21
"35518",35518,2009-01-19,22,63.3978081238343,NA,NA,2009,1,2,22
"35519",35519,2009-01-19,23,63.848316691892,NA,NA,2009,1,2,23
"35520",35520,2009-01-19,24,64.2988252599496,NA,NA,2009,1,2,24
"35521",35521,2009-01-20,1,53.9394824109643,NA,NA,2009,1,3,1
"35522",35522,2009-01-20,2,54.3899909790219,NA,NA,2009,1,3,2
"35523",35523,2009-01-20,3,54.8404995470796,NA,NA,2009,1,3,3
"35524",35524,2009-01-20,4,55.2910081151372,NA,NA,2009,1,3,4
"35525",35525,2009-01-20,5,55.7415166831948,NA,NA,2009,1,3,5
"35526",35526,2009-01-20,6,56.1920252512525,NA,NA,2009,1,3,6
"35527",35527,2009-01-20,7,56.6425338193101,NA,NA,2009,1,3,7
"35528",35528,2009-01-20,8,57.0930423873677,NA,NA,2009,1,3,8
"35529",35529,2009-01-20,9,57.5435509554253,NA,NA,2009,1,3,9
"35530",35530,2009-01-20,10,57.994059523483,NA,NA,2009,1,3,10
"35531",35531,2009-01-20,11,58.4445680915406,NA,NA,2009,1,3,11
"35532",35532,2009-01-20,12,58.8950766595982,NA,NA,2009,1,3,12
"35533",35533,2009-01-20,13,59.3455852276559,NA,NA,2009,1,3,13
"35534",35534,2009-01-20,14,59.7960937957135,NA,NA,2009,1,3,14
"35535",35535,2009-01-20,15,60.2466023637711,NA,NA,2009,1,3,15
"35536",35536,2009-01-20,16,60.6971109318288,NA,NA,2009,1,3,16
"35537",35537,2009-01-20,17,61.1476194998864,NA,NA,2009,1,3,17
"35538",35538,2009-01-20,18,61.598128067944,NA,NA,2009,1,3,18
"35539",35539,2009-01-20,19,62.0486366360016,NA,NA,2009,1,3,19
"35540",35540,2009-01-20,20,62.4991452040593,NA,NA,2009,1,3,20
"35541",35541,2009-01-20,21,62.9496537721169,NA,NA,2009,1,3,21
"35542",35542,2009-01-20,22,63.4001623401745,NA,NA,2009,1,3,22
"35543",35543,2009-01-20,23,63.8506709082322,NA,NA,2009,1,3,23
"35544",35544,2009-01-20,24,64.3011794762898,NA,NA,2009,1,3,24
"35545",35545,2009-01-21,1,53.9418366273045,NA,NA,2009,1,4,1
"35546",35546,2009-01-21,2,54.3923451953621,NA,NA,2009,1,4,2
"35547",35547,2009-01-21,3,54.8428537634198,NA,NA,2009,1,4,3
"35548",35548,2009-01-21,4,55.2933623314774,NA,NA,2009,1,4,4
"35549",35549,2009-01-21,5,55.743870899535,NA,NA,2009,1,4,5
"35550",35550,2009-01-21,6,56.1943794675926,NA,NA,2009,1,4,6
"35551",35551,2009-01-21,7,56.6448880356503,NA,NA,2009,1,4,7
"35552",35552,2009-01-21,8,57.0953966037079,NA,NA,2009,1,4,8
"35553",35553,2009-01-21,9,57.5459051717655,NA,NA,2009,1,4,9
"35554",35554,2009-01-21,10,57.9964137398232,NA,NA,2009,1,4,10
"35555",35555,2009-01-21,11,58.4469223078808,NA,NA,2009,1,4,11
"35556",35556,2009-01-21,12,58.8974308759384,NA,NA,2009,1,4,12
"35557",35557,2009-01-21,13,59.3479394439961,NA,NA,2009,1,4,13
"35558",35558,2009-01-21,14,59.7984480120537,NA,NA,2009,1,4,14
"35559",35559,2009-01-21,15,60.2489565801113,NA,NA,2009,1,4,15
"35560",35560,2009-01-21,16,60.6994651481689,NA,NA,2009,1,4,16
"35561",35561,2009-01-21,17,61.1499737162266,NA,NA,2009,1,4,17
"35562",35562,2009-01-21,18,61.6004822842842,NA,NA,2009,1,4,18
"35563",35563,2009-01-21,19,62.0509908523418,NA,NA,2009,1,4,19
"35564",35564,2009-01-21,20,62.5014994203995,NA,NA,2009,1,4,20
"35565",35565,2009-01-21,21,62.9520079884571,NA,NA,2009,1,4,21
"35566",35566,2009-01-21,22,63.4025165565147,NA,NA,2009,1,4,22
"35567",35567,2009-01-21,23,63.8530251245723,NA,NA,2009,1,4,23
"35568",35568,2009-01-21,24,64.30353369263,NA,NA,2009,1,4,24
"35569",35569,2009-01-22,1,53.9441908436447,NA,NA,2009,1,5,1
"35570",35570,2009-01-22,2,54.3946994117023,NA,NA,2009,1,5,2
"35571",35571,2009-01-22,3,54.8452079797599,NA,NA,2009,1,5,3
"35572",35572,2009-01-22,4,55.2957165478176,NA,NA,2009,1,5,4
"35573",35573,2009-01-22,5,55.7462251158752,NA,NA,2009,1,5,5
"35574",35574,2009-01-22,6,56.1967336839328,NA,NA,2009,1,5,6
"35575",35575,2009-01-22,7,56.6472422519905,NA,NA,2009,1,5,7
"35576",35576,2009-01-22,8,57.0977508200481,NA,NA,2009,1,5,8
"35577",35577,2009-01-22,9,57.5482593881057,NA,NA,2009,1,5,9
"35578",35578,2009-01-22,10,57.9987679561634,NA,NA,2009,1,5,10
"35579",35579,2009-01-22,11,58.449276524221,NA,NA,2009,1,5,11
"35580",35580,2009-01-22,12,58.8997850922786,NA,NA,2009,1,5,12
"35581",35581,2009-01-22,13,59.3502936603362,NA,NA,2009,1,5,13
"35582",35582,2009-01-22,14,59.8008022283939,NA,NA,2009,1,5,14
"35583",35583,2009-01-22,15,60.2513107964515,NA,NA,2009,1,5,15
"35584",35584,2009-01-22,16,60.7018193645091,NA,NA,2009,1,5,16
"35585",35585,2009-01-22,17,61.1523279325668,NA,NA,2009,1,5,17
"35586",35586,2009-01-22,18,61.6028365006244,NA,NA,2009,1,5,18
"35587",35587,2009-01-22,19,62.053345068682,NA,NA,2009,1,5,19
"35588",35588,2009-01-22,20,62.5038536367396,NA,NA,2009,1,5,20
"35589",35589,2009-01-22,21,62.9543622047973,NA,NA,2009,1,5,21
"35590",35590,2009-01-22,22,63.4048707728549,NA,NA,2009,1,5,22
"35591",35591,2009-01-22,23,63.8553793409125,NA,NA,2009,1,5,23
"35592",35592,2009-01-22,24,64.3058879089702,NA,NA,2009,1,5,24
"35593",35593,2009-01-23,1,53.9465450599849,NA,NA,2009,1,6,1
"35594",35594,2009-01-23,2,54.3970536280425,NA,NA,2009,1,6,2
"35595",35595,2009-01-23,3,54.8475621961001,NA,NA,2009,1,6,3
"35596",35596,2009-01-23,4,55.2980707641578,NA,NA,2009,1,6,4
"35597",35597,2009-01-23,5,55.7485793322154,NA,NA,2009,1,6,5
"35598",35598,2009-01-23,6,56.199087900273,NA,NA,2009,1,6,6
"35599",35599,2009-01-23,7,56.6495964683306,NA,NA,2009,1,6,7
"35600",35600,2009-01-23,8,57.1001050363883,NA,NA,2009,1,6,8
"35601",35601,2009-01-23,9,57.5506136044459,NA,NA,2009,1,6,9
"35602",35602,2009-01-23,10,58.0011221725035,NA,NA,2009,1,6,10
"35603",35603,2009-01-23,11,58.4516307405612,NA,NA,2009,1,6,11
"35604",35604,2009-01-23,12,58.9021393086188,NA,NA,2009,1,6,12
"35605",35605,2009-01-23,13,59.3526478766764,NA,NA,2009,1,6,13
"35606",35606,2009-01-23,14,59.8031564447341,NA,NA,2009,1,6,14
"35607",35607,2009-01-23,15,60.2536650127917,NA,NA,2009,1,6,15
"35608",35608,2009-01-23,16,60.7041735808493,NA,NA,2009,1,6,16
"35609",35609,2009-01-23,17,61.154682148907,NA,NA,2009,1,6,17
"35610",35610,2009-01-23,18,61.6051907169646,NA,NA,2009,1,6,18
"35611",35611,2009-01-23,19,62.0556992850222,NA,NA,2009,1,6,19
"35612",35612,2009-01-23,20,62.5062078530798,NA,NA,2009,1,6,20
"35613",35613,2009-01-23,21,62.9567164211375,NA,NA,2009,1,6,21
"35614",35614,2009-01-23,22,63.4072249891951,NA,NA,2009,1,6,22
"35615",35615,2009-01-23,23,63.8577335572527,NA,NA,2009,1,6,23
"35616",35616,2009-01-23,24,64.3082421253104,NA,NA,2009,1,6,24
"35617",35617,2009-01-24,1,53.9488992763251,NA,NA,2009,1,7,1
"35618",35618,2009-01-24,2,54.3994078443827,NA,NA,2009,1,7,2
"35619",35619,2009-01-24,3,54.8499164124403,NA,NA,2009,1,7,3
"35620",35620,2009-01-24,4,55.300424980498,NA,NA,2009,1,7,4
"35621",35621,2009-01-24,5,55.7509335485556,NA,NA,2009,1,7,5
"35622",35622,2009-01-24,6,56.2014421166132,NA,NA,2009,1,7,6
"35623",35623,2009-01-24,7,56.6519506846708,NA,NA,2009,1,7,7
"35624",35624,2009-01-24,8,57.1024592527285,NA,NA,2009,1,7,8
"35625",35625,2009-01-24,9,57.5529678207861,NA,NA,2009,1,7,9
"35626",35626,2009-01-24,10,58.0034763888437,NA,NA,2009,1,7,10
"35627",35627,2009-01-24,11,58.4539849569014,NA,NA,2009,1,7,11
"35628",35628,2009-01-24,12,58.904493524959,NA,NA,2009,1,7,12
"35629",35629,2009-01-24,13,59.3550020930166,NA,NA,2009,1,7,13
"35630",35630,2009-01-24,14,59.8055106610742,NA,NA,2009,1,7,14
"35631",35631,2009-01-24,15,60.2560192291319,NA,NA,2009,1,7,15
"35632",35632,2009-01-24,16,60.7065277971895,NA,NA,2009,1,7,16
"35633",35633,2009-01-24,17,61.1570363652471,NA,NA,2009,1,7,17
"35634",35634,2009-01-24,18,61.6075449333048,NA,NA,2009,1,7,18
"35635",35635,2009-01-24,19,62.0580535013624,NA,NA,2009,1,7,19
"35636",35636,2009-01-24,20,62.50856206942,NA,NA,2009,1,7,20
"35637",35637,2009-01-24,21,62.9590706374777,NA,NA,2009,1,7,21
"35638",35638,2009-01-24,22,63.4095792055353,NA,NA,2009,1,7,22
"35639",35639,2009-01-24,23,63.8600877735929,NA,NA,2009,1,7,23
"35640",35640,2009-01-24,24,64.3105963416505,NA,NA,2009,1,7,24
"35641",35641,2009-01-25,1,53.9512534926653,NA,NA,2009,1,1,1
"35642",35642,2009-01-25,2,54.4017620607229,NA,NA,2009,1,1,2
"35643",35643,2009-01-25,3,54.8522706287805,NA,NA,2009,1,1,3
"35644",35644,2009-01-25,4,55.3027791968381,NA,NA,2009,1,1,4
"35645",35645,2009-01-25,5,55.7532877648958,NA,NA,2009,1,1,5
"35646",35646,2009-01-25,6,56.2037963329534,NA,NA,2009,1,1,6
"35647",35647,2009-01-25,7,56.654304901011,NA,NA,2009,1,1,7
"35648",35648,2009-01-25,8,57.1048134690687,NA,NA,2009,1,1,8
"35649",35649,2009-01-25,9,57.5553220371263,NA,NA,2009,1,1,9
"35650",35650,2009-01-25,10,58.0058306051839,NA,NA,2009,1,1,10
"35651",35651,2009-01-25,11,58.4563391732415,NA,NA,2009,1,1,11
"35652",35652,2009-01-25,12,58.9068477412992,NA,NA,2009,1,1,12
"35653",35653,2009-01-25,13,59.3573563093568,NA,NA,2009,1,1,13
"35654",35654,2009-01-25,14,59.8078648774144,NA,NA,2009,1,1,14
"35655",35655,2009-01-25,15,60.2583734454721,NA,NA,2009,1,1,15
"35656",35656,2009-01-25,16,60.7088820135297,NA,NA,2009,1,1,16
"35657",35657,2009-01-25,17,61.1593905815873,NA,NA,2009,1,1,17
"35658",35658,2009-01-25,18,61.609899149645,NA,NA,2009,1,1,18
"35659",35659,2009-01-25,19,62.0604077177026,NA,NA,2009,1,1,19
"35660",35660,2009-01-25,20,62.5109162857602,NA,NA,2009,1,1,20
"35661",35661,2009-01-25,21,62.9614248538178,NA,NA,2009,1,1,21
"35662",35662,2009-01-25,22,63.4119334218755,NA,NA,2009,1,1,22
"35663",35663,2009-01-25,23,63.8624419899331,NA,NA,2009,1,1,23
"35664",35664,2009-01-25,24,64.3129505579907,NA,NA,2009,1,1,24
"35665",35665,2009-01-26,1,53.9536077090054,NA,NA,2009,1,2,1
"35666",35666,2009-01-26,2,54.4041162770631,NA,NA,2009,1,2,2
"35667",35667,2009-01-26,3,54.8546248451207,NA,NA,2009,1,2,3
"35668",35668,2009-01-26,4,55.3051334131783,NA,NA,2009,1,2,4
"35669",35669,2009-01-26,5,55.755641981236,NA,NA,2009,1,2,5
"35670",35670,2009-01-26,6,56.2061505492936,NA,NA,2009,1,2,6
"35671",35671,2009-01-26,7,56.6566591173512,NA,NA,2009,1,2,7
"35672",35672,2009-01-26,8,57.1071676854088,NA,NA,2009,1,2,8
"35673",35673,2009-01-26,9,57.5576762534665,NA,NA,2009,1,2,9
"35674",35674,2009-01-26,10,58.0081848215241,NA,NA,2009,1,2,10
"35675",35675,2009-01-26,11,58.4586933895817,NA,NA,2009,1,2,11
"35676",35676,2009-01-26,12,58.9092019576394,NA,NA,2009,1,2,12
"35677",35677,2009-01-26,13,59.359710525697,NA,NA,2009,1,2,13
"35678",35678,2009-01-26,14,59.8102190937546,NA,NA,2009,1,2,14
"35679",35679,2009-01-26,15,60.2607276618123,NA,NA,2009,1,2,15
"35680",35680,2009-01-26,16,60.7112362298699,NA,NA,2009,1,2,16
"35681",35681,2009-01-26,17,61.1617447979275,NA,NA,2009,1,2,17
"35682",35682,2009-01-26,18,61.6122533659851,NA,NA,2009,1,2,18
"35683",35683,2009-01-26,19,62.0627619340428,NA,NA,2009,1,2,19
"35684",35684,2009-01-26,20,62.5132705021004,NA,NA,2009,1,2,20
"35685",35685,2009-01-26,21,62.963779070158,NA,NA,2009,1,2,21
"35686",35686,2009-01-26,22,63.4142876382157,NA,NA,2009,1,2,22
"35687",35687,2009-01-26,23,63.8647962062733,NA,NA,2009,1,2,23
"35688",35688,2009-01-26,24,64.3153047743309,NA,NA,2009,1,2,24
"35689",35689,2009-01-27,1,53.9559619253456,NA,NA,2009,1,3,1
"35690",35690,2009-01-27,2,54.4064704934033,NA,NA,2009,1,3,2
"35691",35691,2009-01-27,3,54.8569790614609,NA,NA,2009,1,3,3
"35692",35692,2009-01-27,4,55.3074876295185,NA,NA,2009,1,3,4
"35693",35693,2009-01-27,5,55.7579961975761,NA,NA,2009,1,3,5
"35694",35694,2009-01-27,6,56.2085047656338,NA,NA,2009,1,3,6
"35695",35695,2009-01-27,7,56.6590133336914,NA,NA,2009,1,3,7
"35696",35696,2009-01-27,8,57.109521901749,NA,NA,2009,1,3,8
"35697",35697,2009-01-27,9,57.5600304698067,NA,NA,2009,1,3,9
"35698",35698,2009-01-27,10,58.0105390378643,NA,NA,2009,1,3,10
"35699",35699,2009-01-27,11,58.4610476059219,NA,NA,2009,1,3,11
"35700",35700,2009-01-27,12,58.9115561739796,NA,NA,2009,1,3,12
"35701",35701,2009-01-27,13,59.3620647420372,NA,NA,2009,1,3,13
"35702",35702,2009-01-27,14,59.8125733100948,NA,NA,2009,1,3,14
"35703",35703,2009-01-27,15,60.2630818781524,NA,NA,2009,1,3,15
"35704",35704,2009-01-27,16,60.7135904462101,NA,NA,2009,1,3,16
"35705",35705,2009-01-27,17,61.1640990142677,NA,NA,2009,1,3,17
"35706",35706,2009-01-27,18,61.6146075823253,NA,NA,2009,1,3,18
"35707",35707,2009-01-27,19,62.065116150383,NA,NA,2009,1,3,19
"35708",35708,2009-01-27,20,62.5156247184406,NA,NA,2009,1,3,20
"35709",35709,2009-01-27,21,62.9661332864982,NA,NA,2009,1,3,21
"35710",35710,2009-01-27,22,63.4166418545558,NA,NA,2009,1,3,22
"35711",35711,2009-01-27,23,63.8671504226135,NA,NA,2009,1,3,23
"35712",35712,2009-01-27,24,64.3176589906711,NA,NA,2009,1,3,24
"35713",35713,2009-01-28,1,53.9583161416858,NA,NA,2009,1,4,1
"35714",35714,2009-01-28,2,54.4088247097434,NA,NA,2009,1,4,2
"35715",35715,2009-01-28,3,54.8593332778011,NA,NA,2009,1,4,3
"35716",35716,2009-01-28,4,55.3098418458587,NA,NA,2009,1,4,4
"35717",35717,2009-01-28,5,55.7603504139163,NA,NA,2009,1,4,5
"35718",35718,2009-01-28,6,56.210858981974,NA,NA,2009,1,4,6
"35719",35719,2009-01-28,7,56.6613675500316,NA,NA,2009,1,4,7
"35720",35720,2009-01-28,8,57.1118761180892,NA,NA,2009,1,4,8
"35721",35721,2009-01-28,9,57.5623846861468,NA,NA,2009,1,4,9
"35722",35722,2009-01-28,10,58.0128932542045,NA,NA,2009,1,4,10
"35723",35723,2009-01-28,11,58.4634018222621,NA,NA,2009,1,4,11
"35724",35724,2009-01-28,12,58.9139103903197,NA,NA,2009,1,4,12
"35725",35725,2009-01-28,13,59.3644189583774,NA,NA,2009,1,4,13
"35726",35726,2009-01-28,14,59.814927526435,NA,NA,2009,1,4,14
"35727",35727,2009-01-28,15,60.2654360944926,NA,NA,2009,1,4,15
"35728",35728,2009-01-28,16,60.7159446625503,NA,NA,2009,1,4,16
"35729",35729,2009-01-28,17,61.1664532306079,NA,NA,2009,1,4,17
"35730",35730,2009-01-28,18,61.6169617986655,NA,NA,2009,1,4,18
"35731",35731,2009-01-28,19,62.0674703667231,NA,NA,2009,1,4,19
"35732",35732,2009-01-28,20,62.5179789347808,NA,NA,2009,1,4,20
"35733",35733,2009-01-28,21,62.9684875028384,NA,NA,2009,1,4,21
"35734",35734,2009-01-28,22,63.418996070896,NA,NA,2009,1,4,22
"35735",35735,2009-01-28,23,63.8695046389537,NA,NA,2009,1,4,23
"35736",35736,2009-01-28,24,64.3200132070113,NA,NA,2009,1,4,24
"35737",35737,2009-01-29,1,53.960670358026,NA,NA,2009,1,5,1
"35738",35738,2009-01-29,2,54.4111789260836,NA,NA,2009,1,5,2
"35739",35739,2009-01-29,3,54.8616874941413,NA,NA,2009,1,5,3
"35740",35740,2009-01-29,4,55.3121960621989,NA,NA,2009,1,5,4
"35741",35741,2009-01-29,5,55.7627046302565,NA,NA,2009,1,5,5
"35742",35742,2009-01-29,6,56.2132131983142,NA,NA,2009,1,5,6
"35743",35743,2009-01-29,7,56.6637217663718,NA,NA,2009,1,5,7
"35744",35744,2009-01-29,8,57.1142303344294,NA,NA,2009,1,5,8
"35745",35745,2009-01-29,9,57.564738902487,NA,NA,2009,1,5,9
"35746",35746,2009-01-29,10,58.0152474705447,NA,NA,2009,1,5,10
"35747",35747,2009-01-29,11,58.4657560386023,NA,NA,2009,1,5,11
"35748",35748,2009-01-29,12,58.9162646066599,NA,NA,2009,1,5,12
"35749",35749,2009-01-29,13,59.3667731747176,NA,NA,2009,1,5,13
"35750",35750,2009-01-29,14,59.8172817427752,NA,NA,2009,1,5,14
"35751",35751,2009-01-29,15,60.2677903108328,NA,NA,2009,1,5,15
"35752",35752,2009-01-29,16,60.7182988788904,NA,NA,2009,1,5,16
"35753",35753,2009-01-29,17,61.1688074469481,NA,NA,2009,1,5,17
"35754",35754,2009-01-29,18,61.6193160150057,NA,NA,2009,1,5,18
"35755",35755,2009-01-29,19,62.0698245830633,NA,NA,2009,1,5,19
"35756",35756,2009-01-29,20,62.520333151121,NA,NA,2009,1,5,20
"35757",35757,2009-01-29,21,62.9708417191786,NA,NA,2009,1,5,21
"35758",35758,2009-01-29,22,63.4213502872362,NA,NA,2009,1,5,22
"35759",35759,2009-01-29,23,63.8718588552939,NA,NA,2009,1,5,23
"35760",35760,2009-01-29,24,64.3223674233515,NA,NA,2009,1,5,24
"35761",35761,2009-01-30,1,53.9630245743662,NA,NA,2009,1,6,1
"35762",35762,2009-01-30,2,54.4135331424238,NA,NA,2009,1,6,2
"35763",35763,2009-01-30,3,54.8640417104815,NA,NA,2009,1,6,3
"35764",35764,2009-01-30,4,55.3145502785391,NA,NA,2009,1,6,4
"35765",35765,2009-01-30,5,55.7650588465967,NA,NA,2009,1,6,5
"35766",35766,2009-01-30,6,56.2155674146543,NA,NA,2009,1,6,6
"35767",35767,2009-01-30,7,56.666075982712,NA,NA,2009,1,6,7
"35768",35768,2009-01-30,8,57.1165845507696,NA,NA,2009,1,6,8
"35769",35769,2009-01-30,9,57.5670931188272,NA,NA,2009,1,6,9
"35770",35770,2009-01-30,10,58.0176016868849,NA,NA,2009,1,6,10
"35771",35771,2009-01-30,11,58.4681102549425,NA,NA,2009,1,6,11
"35772",35772,2009-01-30,12,58.9186188230001,NA,NA,2009,1,6,12
"35773",35773,2009-01-30,13,59.3691273910577,NA,NA,2009,1,6,13
"35774",35774,2009-01-30,14,59.8196359591154,NA,NA,2009,1,6,14
"35775",35775,2009-01-30,15,60.270144527173,NA,NA,2009,1,6,15
"35776",35776,2009-01-30,16,60.7206530952306,NA,NA,2009,1,6,16
"35777",35777,2009-01-30,17,61.1711616632883,NA,NA,2009,1,6,17
"35778",35778,2009-01-30,18,61.6216702313459,NA,NA,2009,1,6,18
"35779",35779,2009-01-30,19,62.0721787994035,NA,NA,2009,1,6,19
"35780",35780,2009-01-30,20,62.5226873674612,NA,NA,2009,1,6,20
"35781",35781,2009-01-30,21,62.9731959355188,NA,NA,2009,1,6,21
