"","Trend","Date","Hour","temp7","Z1","Peak","year","Month","week","HM","T2","T3","TH","T2H","T3H","TM","T2M","T3M"
"35205",35205,2009-01-06,21,62.91669474,978.150155545756,NA,2009,1,3,21,3958.51047700634,249056.3953069,1321.25058954,83128.7200171332,5230184.3014449,62.91669474,3958.51047700634,249056.3953069
"35206",35206,2009-01-06,22,63.36720331,993.835257245328,NA,2009,1,3,22,4015.40245533088,254444.823758425,1394.07847282,88338.8540172793,5597786.12268534,63.36720331,4015.40245533088,254444.823758425
"35207",35207,2009-01-06,23,63.81771188,1010.15376994428,NA,2009,1,3,23,4072.70034959869,259910.417484265,1467.80737324,93672.1080407699,5977939.60213809,63.81771188,4072.70034959869,259910.417484265
"35208",35208,2009-01-06,24,64.26822045,1027.12850471207,NA,2009,1,3,24,4130.4041598098,265453.725090253,1542.4372908,99129.6998354352,6370889.40216608,64.26822045,4130.4041598098,265453.725090253
"35209",35209,2009-01-07,1,53.9088776,766.977051623147,NA,2009,1,4,1,2906.16708409178,156668.205621453,53.9088776,2906.16708409178,156668.205621453,53.9088776,2906.16708409178,156668.205621453
"35210",35210,2009-01-07,2,54.35938617,774.008599580303,NA,2009,1,4,2,2954.94286477919,160628.880296818,108.71877234,5909.88572955837,321257.760593636,54.35938617,2954.94286477919,160628.880296818
"35211",35211,2009-01-07,3,54.80989473,781.323335597832,NA,2009,1,4,3,3004.12456031368,164655.7509066,164.42968419,9012.37368094105,493967.252719801,54.80989473,3004.12456031368,164655.7509066
"35212",35212,2009-01-07,4,55.2604033,788.933981736277,NA,2009,1,4,4,3053.71217287865,168749.366235394,221.0416132,12214.8486915146,674997.464941574,55.2604033,3053.71217287865,168749.366235394
"35213",35213,2009-01-07,5,55.71091187,796.85376494709,NA,2009,1,4,5,3103.70570138691,172910.274800382,278.55455935,15518.5285069345,864551.374001912,55.71091187,3103.70570138691,172910.274800382
"35214",35214,2009-01-07,6,56.16142044,805.096416599721,NA,2009,1,4,6,3154.10514583845,177139.025207401,336.96852264,18924.6308750307,1062834.1512444,56.16142044,3154.10514583845,177139.025207401
"35215",35215,2009-01-07,7,56.61192901,813.67617260125,NA,2009,1,4,7,3204.91050623328,181436.166062282,396.28350307,22434.373543633,1270053.16243597,56.61192901,3204.91050623328,181436.166062282
"35216",35216,2009-01-07,8,57.06243757,822.607773477805,NA,2009,1,4,8,3256.12178143015,185802.245873175,456.49950056,26048.9742514412,1486417.9669854,57.06243757,3256.12178143015,185802.245873175
"35217",35217,2009-01-07,9,57.51294614,831.906464041754,NA,2009,1,4,9,3307.73897370254,190237.813439733,517.61651526,29769.6507633229,1712140.3209576,57.51294614,3307.73897370254,190237.813439733
"35218",35218,2009-01-07,10,57.96345471,841.587993901416,NA,2009,1,4,10,3359.76208191822,194743.417271642,579.6345471,33597.6208191822,1947434.17271642,57.96345471,3359.76208191822,194743.417271642
"35219",35219,2009-01-07,11,58.41396328,851.66861711441,NA,2009,1,4,11,3412.19110607719,199319.605974735,642.55359608,37534.1021668491,2192515.66572209,58.41396328,3412.19110607719,199319.605974735
"35220",35220,2009-01-07,12,58.86447185,862.16509227599,NA,2009,1,4,12,3465.02604617944,203966.928154847,706.3736622,41580.3125541533,2447603.13785816,58.86447185,3465.02604617944,203966.928154847
"35221",35221,2009-01-07,13,59.31498042,873.094682519047,NA,2009,1,4,13,3518.26690222498,208685.932417809,771.09474546,45737.4697289248,2712917.12143152,59.31498042,3518.26690222498,208685.932417809
"35222",35222,2009-01-07,14,59.76548898,884.475155548513,NA,2009,1,4,14,3571.9136730185,213477.167262299,836.71684572,50006.791422259,2988680.34167218,59.76548898,3571.9136730185,213477.167262299
"35223",35223,2009-01-07,15,60.21599755,896.324783494922,NA,2009,1,4,15,3625.96636094161,218341.181506842,903.23996325,54389.4954141241,3275117.72260263,60.21599755,3625.96636094161,218341.181506842
"35224",35224,2009-01-07,16,60.66650612,908.662343146989,NA,2009,1,4,16,3680.424964808,223278.523651725,970.66409792,58886.799436928,3572456.3784276,60.66650612,3680.424964808,223278.523651725
"35225",35225,2009-01-07,17,61.11701469,921.507115788139,NA,2009,1,4,17,3735.28948461768,228289.742302781,1038.98924973,63499.9212385005,3880925.61914728,61.11701469,3735.28948461768,228289.742302781
"35226",35226,2009-01-07,18,61.56752326,934.878887239432,NA,2009,1,4,18,3790.55992037064,233375.386065843,1108.21541868,68230.0785666715,4200756.94918518,61.56752326,3790.55992037064,233375.386065843
"35227",35227,2009-01-07,19,62.01803182,948.797947846807,NA,2009,1,4,19,3846.23627082653,238536.003431358,1178.34260458,73078.4891457041,4532184.0651958,62.01803182,3846.23627082653,238536.003431358
"35228",35228,2009-01-07,20,62.46854039,963.285092521703,NA,2009,1,4,20,3902.31853845706,243772.143234251,1249.3708078,78046.3707691412,4875442.86468501,62.46854039,3902.31853845706,243772.143234251
"35229",35229,2009-01-07,21,62.91904896,978.361620695395,NA,2009,1,4,21,3958.80672203088,249084.353966638,1321.30002816,83134.9411626484,5230771.43329939,62.91904896,3958.80672203088,249084.353966638
"35230",35230,2009-01-07,22,63.36955753,994.049336339477,NA,2009,1,4,22,4015.70082154798,254473.184234353,1394.13026566,88345.4180740556,5598410.05315577,63.36955753,4015.70082154798,254473.184234353
"35231",35231,2009-01-07,23,63.8200661,1010.37054796318,NA,2009,1,4,23,4073.00083700837,259939.182643229,1467.8615203,93679.0192511925,5978601.20079428,63.8200661,4073.00083700837,259939.182643229
"35232",35232,2009-01-07,24,64.27057466,1027.34806854505,NA,2009,1,4,24,4130.70676712663,265482.89767518,1542.49379184,99136.9624110392,6371589.54420431,64.27057466,4130.70676712663,265482.89767518
"35233",35233,2009-01-08,1,53.91123181,767.151044899476,NA,2009,1,5,1,2906.42091527156,156688.731700637,53.91123181,2906.42091527156,156688.731700637,53.91123181,2906.42091527156,156688.731700637
"35234",35234,2009-01-08,2,54.36174038,774.183922579743,NA,2009,1,5,2,2955.19881714252,160649.750868785,108.72348076,5910.39763428505,321299.50173757,54.36174038,2955.19881714252,160649.750868785
"35235",35235,2009-01-08,3,54.81224895,781.500033645127,NA,2009,1,5,3,3004.38263495678,164676.968928308,164.43674685,9013.14790487033,494030.906784923,54.81224895,3004.38263495678,164676.968928308
"35236",35236,2009-01-08,4,55.26275752,789.112102367222,NA,2009,1,5,4,3053.97236871432,168770.934485039,221.05103008,12215.8894748573,675083.737940157,55.26275752,3053.97236871432,168770.934485039
"35237",35237,2009-01-08,5,55.71326609,797.03335755526,NA,2009,1,5,5,3103.96801841514,172932.196144813,278.56633045,15519.8400920757,864660.980724065,55.71326609,3103.96801841514,172932.196144813
"35238",35238,2009-01-08,6,56.16377466,805.277532556109,NA,2009,1,5,6,3154.36958405926,177161.302513462,336.98264796,18926.2175043555,1062967.81508077,56.16377466,3154.36958405926,177161.302513462
"35239",35239,2009-01-08,7,56.61428322,813.858865342579,NA,2009,1,5,7,3205.17706451437,181458.802100665,396.29998254,22436.2394516006,1270211.61470465,56.61428322,3205.17706451437,181458.802100665
"35240",35240,2009-01-08,8,57.06479179,822.79209815326,NA,2009,1,5,8,3256.39046203605,185825.243703029,456.51833432,26051.1236962884,1486601.94962423,57.06479179,3256.39046203605,185825.243703029
"35241",35241,2009-01-08,9,57.51530036,832.092478042926,NA,2009,1,5,9,3308.00977550102,190261.175831757,517.63770324,29772.0879795091,1712350.58248581,57.51530036,3308.00977550102,190261.175831757
"35242",35242,2009-01-08,10,57.96580893,841.775756508977,NA,2009,1,5,10,3360.03500490927,194767.147092682,579.6580893,33600.3500490927,1947671.47092682,57.96580893,3360.03500490927,194767.147092682
"35243",35243,2009-01-08,11,58.4163175,851.858189586452,NA,2009,1,5,11,3412.46615026081,199343.706091638,642.5794925,37537.1276528689,2192780.76700802,58.4163175,3412.46615026081,199343.706091638
"35244",35244,2009-01-08,12,58.86682606,862.35653789915,NA,2009,1,5,12,3465.3032103783,203991.401330499,706.40191272,41583.6385245395,2447896.81596598,58.86682606,3465.3032103783,203991.401330499
"35245",35245,2009-01-08,13,59.31733463,873.288066446895,NA,2009,1,5,13,3518.5461876074,208710.781621419,771.12535019,45741.1004388962,2713240.16107844,59.31733463,3518.5461876074,208710.781621419
"35246",35246,2009-01-08,14,59.7678432,884.670544936706,NA,2009,1,5,14,3572.19508077979,213502.395467858,836.7498048,50010.731130917,2989033.53655001,59.7678432,3572.19508077979,213502.395467858
"35247",35247,2009-01-08,15,60.21835177,896.522247554156,NA,2009,1,5,15,3626.24988989546,218366.791475649,903.27527655,54393.7483484319,3275501.87213473,60.21835177,3626.24988989546,218366.791475649
"35248",35248,2009-01-08,16,60.66886034,908.861953022454,NA,2009,1,5,16,3680.71061495443,223304.518250626,970.70176544,58891.3698392708,3572872.29201001,60.66886034,3680.71061495443,223304.518250626
"35249",35249,2009-01-08,17,61.1193689,921.708944609462,NA,2009,1,5,17,3735.57725473429,228316.124286554,1039.0292713,63504.8133304829,3881374.11287142,61.1193689,3735.57725473429,228316.124286554
"35250",35250,2009-01-08,18,61.56987747,935.083010089878,NA,2009,1,5,18,3790.84981167081,233402.158411745,1108.25779446,68235.2966100746,4201238.8514114,61.56987747,3790.84981167081,233402.158411745
"35251",35251,2009-01-08,19,62.02038604,949.004441816254,NA,2009,1,5,19,3846.52828455063,238563.169121609,1178.38733476,73084.0374064619,4532700.21331057,62.02038604,3846.52828455063,238563.169121609
"35252",35252,2009-01-08,20,62.47089461,963.494036662333,NA,2009,1,5,20,3902.61267337373,243799.70502198,1249.4178922,78052.2534674745,4875994.10043961,62.47089461,3902.61267337373,243799.70502198
"35253",35253,2009-01-08,21,62.92140318,978.573096039493,NA,2009,1,5,21,3959.10297814011,249112.314718693,1321.34946678,83141.1625409424,5231358.60909255,62.92140318,3959.10297814011,249112.314718693
"35254",35254,2009-01-08,22,63.37191174,994.263425851685,NA,2009,1,5,22,4015.99919758235,254501.5466971,1394.18205828,88351.9823468117,5599034.02733619,63.37191174,4015.99919758235,254501.5466971
"35255",35255,2009-01-08,23,63.82242031,1010.58733666422,NA,2009,1,5,23,4073.3013342263,259967.949802275,1467.91566713,93685.9306872049,5979262.84545232,63.82242031,4073.3013342263,259967.949802275
"35256",35256,2009-01-08,24,64.27292888,1027.56764346742,NA,2009,1,5,24,4131.00938681354,265512.072521279,1542.55029312,99144.2252835249,6372289.74051069,64.27292888,4131.00938681354,265512.072521279
"35257",35257,2009-01-09,1,53.91358603,767.325044318474,NA,2009,1,6,1,2906.67475861421,156709.259659777,53.91358603,2906.67475861421,156709.259659777,53.91358603,2906.67475861421,156709.259659777
"35258",35258,2009-01-09,2,54.3640946,774.359251858406,NA,2009,1,6,2,2955.45478167775,160670.623337152,108.7281892,5910.9095633555,321341.246674303,54.3640946,2955.45478167775,160670.623337152
"35259",35259,2009-01-09,3,54.81460317,781.67673822908,NA,2009,1,6,3,3004.64072068457,164698.188772748,164.44380951,9013.92216205372,494094.566318243,54.81460317,3004.64072068457,164698.188772748
"35260",35260,2009-01-09,4,55.26511174,789.290229679508,NA,2009,1,6,4,3054.23257563469,168792.504572399,221.06044696,12216.9303025387,675170.018289596,55.26511174,3054.23257563469,168792.504572399
"35261",35261,2009-01-09,5,55.7156203,797.212957097791,NA,2009,1,6,5,3104.23034541377,172954.119248812,278.5781015,15521.1517270689,864770.596244058,55.7156203,3104.23034541377,172954.119248812
"35262",35262,2009-01-09,6,56.16612887,805.458655598847,NA,2009,1,6,6,3154.63403224145,177183.581592561,336.99677322,18927.8041934487,1063101.48955537,56.16612887,3154.63403224145,177183.581592561
"35263",35263,2009-01-09,7,56.61663744,814.041565152294,NA,2009,1,6,7,3205.44363501241,181481.440117853,396.31646208,22438.1054450869,1270370.08082497,56.61663744,3205.44363501241,181481.440117853
"35264",35264,2009-01-09,8,57.06714601,822.976430157678,NA,2009,1,6,8,3256.65915372666,185848.243430522,456.53716808,26053.2732298133,1486785.94744418,57.06714601,3256.65915372666,185848.243430522
"35265",35265,2009-01-09,9,57.51765458,832.278499552189,NA,2009,1,6,9,3308.28058838419,190284.540136401,517.65889122,29774.5252954578,1712560.86122761,57.51765458,3308.28058838419,190284.540136401
"35266",35266,2009-01-09,10,57.96816314,841.963526877384,NA,2009,1,6,10,3360.30793782565,194790.878740515,579.6816314,33603.0793782565,1947908.78740515,57.96816314,3360.30793782565,194790.878740515
"35267",35267,2009-01-09,11,58.41867171,852.047770004557,NA,2009,1,6,11,3412.74120436075,199367.808048741,642.60538881,37540.1532479683,2193045.88853615,58.41867171,3412.74120436075,199367.808048741
"35268",35268,2009-01-09,12,58.86918028,862.547991557958,NA,2009,1,6,12,3465.58038683914,204015.876567666,706.43016336,41586.9646420697,2448190.51881199,58.86918028,3465.58038683914,204015.876567666
"35269",35269,2009-01-09,13,59.31968885,873.481458625308,NA,2009,1,6,13,3518.82548526081,208735.632903122,771.15595505,45744.7313083906,2713563.22774058,59.31968885,3518.82548526081,208735.632903122
"35270",35270,2009-01-09,14,59.77019742,884.865942831964,NA,2009,1,6,14,3572.47649962577,213527.625660943,836.78276388,50014.6709947608,2989386.7592532,59.77019742,3572.47649962577,213527.625660943
"35271",35271,2009-01-09,15,60.22070598,896.71972036644,NA,2009,1,6,15,3626.53342872961,218392.403338167,903.3105897,54398.0014309441,3275886.0500725,60.22070598,3626.53342872961,218392.403338167
"35272",35272,2009-01-09,16,60.67121455,909.061571869203,NA,2009,1,6,16,3680.99627497213,223330.514756585,970.7394328,58895.9403995541,3573288.23610536,60.67121455,3680.99627497213,223330.514756585
"35273",35273,2009-01-09,17,61.12172312,921.910782612843,NA,2009,1,6,17,3735.86503715794,228342.508414856,1039.06929304,63509.705631685,3881822.64305256,61.12172312,3735.86503715794,228342.508414856
"35274",35274,2009-01-09,18,61.57223169,935.287142373255,NA,2009,1,6,18,3791.13971528704,233428.932918814,1108.30017042,68240.5148751667,4201720.79253866,61.57223169,3791.13971528704,233428.932918814
"35275",35275,2009-01-09,19,62.02274026,949.210945463963,NA,2009,1,6,19,3846.82030935942,238590.336874292,1178.43206494,73089.5858778291,4533216.40061156,62.02274026,3846.82030935942,238590.336874292
"35276",35276,2009-01-09,20,62.47324882,963.702990712881,NA,2009,1,6,20,3902.90681812563,243827.268770037,1249.4649764,78058.1363625126,4876545.37540074,62.47324882,3902.90681812563,243827.268770037
"35277",35277,2009-01-09,21,62.92375739,978.784581544551,NA,2009,1,6,21,3959.39924407558,249140.277444361,1321.39890519,83147.3841255872,5231945.82633158,62.92375739,3959.39924407558,249140.277444361
"35278",35278,2009-01-09,22,63.37426596,994.47752587256,NA,2009,1,6,22,4016.29758596881,254529.911387694,1394.23385112,88358.5468913139,5599658.05052926,63.37426596,4016.29758596881,254529.911387694
"35279",35279,2009-01-09,23,63.82477453,1010.80413616097,NA,2009,1,6,23,4073.60184380534,259996.719205868,1467.96981419,93692.8424075227,5979924.54173496,63.82477453,4073.60184380534,259996.719205868
"35280",35280,2009-01-09,24,64.2752831,1027.78722941148,NA,2009,1,6,24,4131.31201758515,265541.249504717,1542.6067944,99151.4884220435,6372989.98811322,64.2752831,4131.31201758515,265541.249504717
"35281",35281,2009-01-10,1,53.91594025,767.499050005573,NA,2009,1,7,1,2906.92861304157,156729.789411765,53.91594025,2906.92861304157,156729.789411765,53.91594025,2906.92861304157,156729.789411765
"35282",35282,2009-01-10,2,54.36644882,774.534587536095,NA,2009,1,7,2,2955.71075729768,160691.497613348,108.73289764,5911.42151459536,321382.995226695,54.36644882,2955.71075729768,160691.497613348
"35283",35283,2009-01-10,3,54.81695738,781.853449463587,NA,2009,1,7,3,3004.89881640074,164719.410349852,164.45087214,9014.69644920221,494158.231049555,54.81695738,3004.89881640074,164719.410349852
"35284",35284,2009-01-10,4,55.26746595,789.468363781006,NA,2009,1,7,4,3054.49279253441,168814.076405916,221.0698638,12217.9711701376,675256.305623664,55.26746595,3054.49279253441,168814.076405916
"35285",35285,2009-01-10,5,55.71797452,797.392563371974,NA,2009,1,7,5,3104.49268461137,172976.044298703,278.5898726,15522.4634230568,864880.221493513,55.71797452,3104.49268461137,172976.044298703
"35286",35286,2009-01-10,6,56.16848309,805.639785538189,NA,2009,1,7,6,3154.89849263162,177205.862634045,337.01089854,18929.3909557897,1063235.17580427,56.16848309,3154.89849263162,177205.862634045
"35287",35287,2009-01-10,7,56.61899166,814.224272118985,NA,2009,1,7,7,3205.71021659515,181504.080017778,396.33294162,22439.971516166,1270528.56012444,56.61899166,3205.71021659515,181504.080017778
"35288",35288,2009-01-10,8,57.06950022,823.160769572643,NA,2009,1,7,8,3256.92785536058,185871.244958025,456.55600176,26055.4228428846,1486969.9596642,57.06950022,3256.92785536058,185871.244958025
"35289",35289,2009-01-10,9,57.52000879,832.464528643967,NA,2009,1,7,9,3308.55141120168,190307.906254487,517.68007911,29776.9627008151,1712771.15629039,57.52000879,3308.55141120168,190307.906254487
"35290",35290,2009-01-10,10,57.97051736,842.151304873435,NA,2009,1,7,10,3360.58088298606,194814.612416828,579.7051736,33605.8088298606,1948146.12416828,57.97051736,3360.58088298606,194814.612416828
"35291",35291,2009-01-10,11,58.42102593,852.237358250918,NA,2009,1,7,11,3413.01627071373,199391.912050879,642.63128523,37543.1789778511,2193311.03255967,58.42102593,3413.01627071373,199391.912050879
"35292",35292,2009-01-10,12,58.8715345,862.739453303917,NA,2009,1,7,12,3465.85757438469,204040.353762475,706.458414,41590.2908926163,2448484.2451497,58.8715345,3465.85757438469,204040.353762475
